,time,season,week_day,inversion_high200,inversion_high400,inversion_high600
41173,9,8,4,0.0,0.0,0.0
41174,9,8,4,0.0,0.0,0.0
41175,9,8,4,0.0,0.0,0.0
41176,9,8,4,0.0,0.0,0.0
41177,9,8,4,0.0,0.0,0.0
41178,9,8,4,0.0,0.0,0.0
41179,9,8,4,0.0,0.0,0.0
41180,9,8,4,0.0,0.0,0.0
41181,9,8,4,0.0,0.0,0.0
41182,9,8,4,0.0,0.0,0.0
41183,9,8,4,0.0,0.0,0.0
41184,9,8,4,0.0,0.0,0.0
41185,9,8,4,0.0,0.0,0.0
41186,9,8,4,0.0,0.0,0.0
41187,9,8,4,0.0,0.0,0.0
41188,9,8,4,0.0,0.0,0.0
41189,9,8,4,0.0,0.0,0.0
41190,9,8,4,0.0,0.0,0.0
41191,9,8,4,0.0,0.0,0.0
41192,9,8,4,0.0,0.0,0.0
41193,9,8,4,0.0,0.0,0.0
41194,9,8,4,0.0,0.0,0.0
41195,9,8,4,0.0,0.0,0.0
41196,9,8,4,0.0,0.0,0.0
41197,9,8,4,0.0,0.0,0.0
41198,9,8,4,0.0,0.0,0.0
41199,9,8,4,0.0,0.0,0.0
41200,9,9,4,1.0,0.0,0.0
41201,9,9,4,0.0,0.0,0.0
41202,9,9,4,1.0,1.0,0.0
41203,9,9,4,0.0,0.0,0.0
41204,9,9,4,1.0,0.0,0.0
41205,9,9,4,0.0,0.0,0.0
41206,9,9,4,1.0,1.0,0.0
41207,9,9,4,0.0,0.0,0.0
41208,9,9,4,1.0,0.0,0.0
41209,9,9,4,0.0,0.0,0.0
41210,9,9,4,1.0,1.0,0.0
41211,9,9,4,0.0,0.0,0.0
41212,9,9,4,1.0,0.0,0.0
41213,9,9,4,0.0,0.0,0.0
41214,9,9,4,1.0,1.0,0.0
41215,9,9,4,0.0,0.0,0.0
41216,9,9,4,1.0,0.0,0.0
41217,9,9,4,0.0,0.0,0.0
41218,9,9,4,1.0,1.0,0.0
41219,9,9,4,0.0,0.0,0.0
41220,9,9,4,1.0,0.0,0.0
41221,9,9,4,0.0,0.0,0.0
41222,9,9,4,1.0,1.0,0.0
41223,9,9,4,0.0,0.0,0.0
41224,9,9,4,1.0,0.0,0.0
41225,9,9,4,0.0,0.0,0.0
41226,9,9,4,1.0,1.0,0.0
41227,9,9,4,0.0,0.0,0.0
41228,9,9,4,1.0,0.0,0.0
41229,9,9,4,0.0,0.0,0.0
41230,9,9,4,1.0,1.0,0.0
41231,9,9,4,0.0,0.0,0.0
41232,9,9,4,1.0,0.0,0.0
41233,9,9,4,0.0,0.0,0.0
41234,9,9,4,1.0,1.0,0.0
41235,9,9,4,0.0,0.0,0.0
41236,9,9,4,1.0,0.0,0.0
41237,9,9,4,0.0,0.0,0.0
41238,9,9,4,1.0,1.0,0.0
41239,9,9,4,0.0,0.0,0.0
41240,9,10,4,1.0,0.0,0.0
41241,9,10,4,0.0,0.0,0.0
41242,9,10,4,0.0,0.0,0.0
41243,9,10,4,0.0,0.0,0.0
41244,9,10,4,1.0,1.0,1.0
41245,9,10,4,1.0,0.0,0.0
41246,9,10,4,0.0,0.0,0.0
41247,9,10,4,0.0,0.0,0.0
41248,9,10,4,0.0,0.0,0.0
41249,9,10,4,1.0,1.0,1.0
41250,9,10,4,1.0,0.0,0.0
41251,9,10,4,0.0,0.0,0.0
41252,9,10,4,0.0,0.0,0.0
41253,9,10,4,0.0,0.0,0.0
41254,9,10,4,1.0,1.0,1.0
41255,9,10,4,1.0,0.0,0.0
41256,9,10,4,0.0,0.0,0.0
41257,9,10,4,0.0,0.0,0.0
41258,9,10,4,0.0,0.0,0.0
41259,9,10,4,1.0,1.0,1.0
41260,9,10,4,1.0,0.0,0.0
41261,9,10,4,0.0,0.0,0.0
41262,9,10,4,0.0,0.0,0.0
41263,9,10,4,0.0,0.0,0.0
41264,9,10,4,1.0,1.0,1.0
41265,9,10,4,1.0,0.0,0.0
41266,9,10,4,0.0,0.0,0.0
41267,9,10,4,0.0,0.0,0.0
41268,9,10,4,0.0,0.0,0.0
41269,9,10,4,1.0,1.0,1.0
41270,9,10,4,1.0,0.0,0.0
41271,9,10,4,0.0,0.0,0.0
41272,9,10,4,0.0,0.0,0.0
41273,9,10,4,0.0,0.0,0.0
41274,9,10,4,1.0,1.0,1.0
41275,9,10,4,1.0,0.0,0.0
41276,9,10,4,0.0,0.0,0.0
41277,9,10,4,0.0,0.0,0.0
41278,9,10,4,0.0,0.0,0.0
41279,9,10,4,1.0,1.0,1.0
41280,9,10,4,1.0,0.0,0.0
41281,9,10,4,0.0,0.0,0.0
41282,9,10,4,0.0,0.0,0.0
41283,9,10,4,0.0,0.0,0.0
41284,9,10,4,1.0,1.0,1.0
41285,9,10,4,1.0,0.0,0.0
41286,9,10,4,0.0,0.0,0.0
41287,9,10,4,0.0,0.0,0.0
41288,9,10,4,0.0,0.0,0.0
41289,9,10,4,1.0,1.0,1.0
41290,9,11,4,0.0,0.0,0.0
41291,9,11,4,0.0,1.0,1.0
41292,9,11,4,1.0,0.0,0.0
41293,9,11,4,1.0,1.0,1.0
41294,9,11,4,0.0,0.0,0.0
41295,9,11,4,0.0,1.0,1.0
41296,9,11,4,1.0,0.0,0.0
41297,9,11,4,1.0,1.0,1.0
41298,9,11,4,0.0,0.0,0.0
41299,9,11,4,0.0,1.0,1.0
41300,9,11,4,1.0,0.0,0.0
41301,9,11,4,1.0,1.0,1.0
41302,9,11,4,0.0,0.0,0.0
41303,9,11,4,0.0,1.0,1.0
41304,9,11,4,1.0,0.0,0.0
41305,9,11,4,1.0,1.0,1.0
41306,9,11,4,0.0,0.0,0.0
41307,9,11,4,0.0,1.0,1.0
41308,9,11,4,1.0,0.0,0.0
41309,9,11,4,1.0,1.0,1.0
41310,9,11,4,0.0,0.0,0.0
41311,9,11,4,0.0,1.0,1.0
41312,9,11,4,1.0,0.0,0.0
41313,9,11,4,1.0,1.0,1.0
41314,9,11,4,0.0,0.0,0.0
41315,9,11,4,0.0,1.0,1.0
41316,9,11,4,1.0,0.0,0.0
41317,9,11,4,1.0,1.0,1.0
41318,9,11,4,0.0,0.0,0.0
41319,9,11,4,0.0,1.0,1.0
41320,9,11,4,1.0,0.0,0.0
41321,9,11,4,1.0,1.0,1.0
41322,9,11,4,0.0,0.0,0.0
41323,9,11,4,0.0,1.0,1.0
41324,9,11,4,1.0,0.0,0.0
41325,9,11,4,1.0,1.0,1.0
41326,9,11,4,0.0,0.0,0.0
41327,9,11,4,0.0,1.0,1.0
41328,9,11,4,1.0,0.0,0.0
41329,9,11,4,1.0,1.0,1.0
41330,9,12,4,0.0,0.0,0.0
41331,9,12,4,0.0,0.0,0.0
41332,9,12,4,1.0,0.0,1.0
41333,9,12,4,0.0,1.0,1.0
41334,9,12,4,0.0,1.0,1.0
41335,9,12,4,0.0,0.0,0.0
41336,9,12,4,0.0,0.0,0.0
41337,9,12,4,1.0,0.0,1.0
41338,9,12,4,0.0,1.0,1.0
41339,9,12,4,0.0,1.0,1.0
41340,9,12,4,0.0,0.0,0.0
41341,9,12,4,0.0,0.0,0.0
41342,9,12,4,1.0,0.0,1.0
41343,9,12,4,0.0,1.0,1.0
41344,9,12,4,0.0,1.0,1.0
41345,9,12,4,0.0,0.0,0.0
41346,9,12,4,0.0,0.0,0.0
41347,9,12,4,1.0,0.0,1.0
41348,9,12,4,0.0,1.0,1.0
41349,9,12,4,0.0,1.0,1.0
41350,9,12,4,0.0,0.0,0.0
41351,9,12,4,0.0,0.0,0.0
41352,9,12,4,1.0,0.0,1.0
41353,9,12,4,0.0,1.0,1.0
41354,9,12,4,0.0,1.0,1.0
41355,9,12,4,0.0,0.0,0.0
41356,9,12,4,0.0,0.0,0.0
41357,9,12,4,1.0,0.0,1.0
41358,9,12,4,0.0,1.0,1.0
41359,9,12,4,0.0,1.0,1.0
41360,9,12,4,0.0,0.0,0.0
41361,9,12,4,0.0,0.0,0.0
41362,9,12,4,1.0,0.0,1.0
41363,9,12,4,0.0,1.0,1.0
41364,9,12,4,0.0,1.0,1.0
41365,9,12,4,0.0,0.0,0.0
41366,9,12,4,0.0,0.0,0.0
41367,9,12,4,1.0,0.0,1.0
41368,9,12,4,0.0,1.0,1.0
41369,9,12,4,0.0,1.0,1.0
41370,9,12,4,0.0,0.0,0.0
41371,9,12,4,0.0,0.0,0.0
41372,9,12,4,1.0,0.0,1.0
41373,9,12,4,0.0,1.0,1.0
41374,9,12,4,0.0,1.0,1.0
41375,9,12,4,0.0,0.0,0.0
41376,9,12,4,0.0,0.0,0.0
41377,9,12,4,1.0,0.0,1.0
41378,9,12,4,0.0,1.0,1.0
41379,9,12,4,0.0,1.0,1.0
41380,10,1,4,1.0,1.0,1.0
41381,10,1,4,0.0,0.0,0.0
41382,10,1,4,1.0,0.0,0.0
41383,10,1,4,1.0,0.0,0.0
41384,10,1,4,0.0,0.0,0.0
41385,10,1,4,1.0,1.0,1.0
41386,10,1,4,0.0,0.0,0.0
41387,10,1,4,1.0,0.0,0.0
41388,10,1,4,1.0,0.0,0.0
41389,10,1,4,0.0,0.0,0.0
41390,10,1,4,1.0,1.0,1.0
41391,10,1,4,0.0,0.0,0.0
41392,10,1,4,1.0,0.0,0.0
41393,10,1,4,1.0,0.0,0.0
41394,10,1,4,0.0,0.0,0.0
41395,10,1,4,1.0,1.0,1.0
41396,10,1,4,0.0,0.0,0.0
41397,10,1,4,1.0,0.0,0.0
41398,10,1,4,1.0,0.0,0.0
41399,10,1,4,0.0,0.0,0.0
41400,10,1,4,1.0,1.0,1.0
41401,10,1,4,0.0,0.0,0.0
41402,10,1,4,1.0,0.0,0.0
41403,10,1,4,1.0,0.0,0.0
41404,10,1,4,0.0,0.0,0.0
41405,10,1,4,1.0,1.0,1.0
41406,10,1,4,0.0,0.0,0.0
41407,10,1,4,1.0,0.0,0.0
41408,10,1,4,1.0,0.0,0.0
41409,10,1,4,0.0,0.0,0.0
41410,10,1,4,1.0,1.0,1.0
41411,10,1,4,0.0,0.0,0.0
41412,10,1,4,1.0,0.0,0.0
41413,10,1,4,1.0,0.0,0.0
41414,10,1,4,0.0,0.0,0.0
41415,10,1,4,1.0,1.0,1.0
41416,10,1,4,0.0,0.0,0.0
41417,10,1,4,1.0,0.0,0.0
41418,10,1,4,1.0,0.0,0.0
41419,10,1,4,0.0,0.0,0.0
41420,10,1,4,1.0,1.0,1.0
41421,10,1,4,0.0,0.0,0.0
41422,10,1,4,1.0,0.0,0.0
41423,10,1,4,1.0,0.0,0.0
41424,10,1,4,0.0,0.0,0.0
41425,10,1,4,1.0,1.0,1.0
41426,10,1,4,0.0,0.0,0.0
41427,10,1,4,1.0,0.0,0.0
41428,10,1,4,1.0,0.0,0.0
41429,10,1,4,0.0,0.0,0.0
41430,10,2,4,0.0,1.0,1.0
41431,10,2,4,1.0,0.0,0.0
41432,10,2,4,1.0,0.0,0.0
41433,10,2,4,0.0,0.0,0.0
41434,10,2,4,0.0,1.0,1.0
41435,10,2,4,1.0,0.0,0.0
41436,10,2,4,1.0,0.0,0.0
41437,10,2,4,0.0,0.0,0.0
41438,10,2,4,0.0,1.0,1.0
41439,10,2,4,1.0,0.0,0.0
41440,10,2,4,1.0,0.0,0.0
41441,10,2,4,0.0,0.0,0.0
41442,10,2,4,0.0,1.0,1.0
41443,10,2,4,1.0,0.0,0.0
41444,10,2,4,1.0,0.0,0.0
41445,10,2,4,0.0,0.0,0.0
41446,10,2,4,0.0,1.0,1.0
41447,10,2,4,1.0,0.0,0.0
41448,10,2,4,1.0,0.0,0.0
41449,10,2,4,0.0,0.0,0.0
41450,10,2,4,0.0,1.0,1.0
41451,10,2,4,1.0,0.0,0.0
41452,10,2,4,1.0,0.0,0.0
41453,10,2,4,0.0,0.0,0.0
41454,10,2,4,0.0,1.0,1.0
41455,10,2,4,1.0,0.0,0.0
41456,10,2,4,1.0,0.0,0.0
41457,10,2,4,0.0,0.0,0.0
41458,10,2,4,0.0,1.0,1.0
41459,10,2,4,1.0,0.0,0.0
41460,10,2,4,1.0,0.0,0.0
41461,10,2,4,0.0,0.0,0.0
41462,10,2,4,0.0,1.0,1.0
41463,10,2,4,1.0,0.0,0.0
41464,10,2,4,1.0,0.0,0.0
41465,10,2,4,0.0,0.0,0.0
41466,10,2,4,0.0,1.0,1.0
41467,10,2,4,1.0,0.0,0.0
41468,10,2,4,1.0,0.0,0.0
41469,10,2,4,0.0,0.0,0.0
41470,10,3,4,0.0,0.0,0.0
41471,10,3,4,0.0,1.0,1.0
41472,10,3,4,0.0,0.0,0.0
41473,10,3,4,0.0,1.0,1.0
41474,10,3,4,0.0,0.0,0.0
41475,10,3,4,0.0,1.0,1.0
41476,10,3,4,0.0,0.0,0.0
41477,10,3,4,0.0,1.0,1.0
41478,10,3,4,0.0,0.0,0.0
41479,10,3,4,0.0,1.0,1.0
41480,10,3,4,0.0,0.0,0.0
41481,10,3,4,0.0,1.0,1.0
41482,10,3,4,0.0,0.0,0.0
41483,10,3,4,0.0,1.0,1.0
41484,10,3,4,0.0,0.0,0.0
41485,10,3,4,0.0,1.0,1.0
41486,10,3,4,0.0,0.0,0.0
41487,10,3,4,0.0,1.0,1.0
41488,10,3,4,0.0,0.0,0.0
41489,10,3,4,0.0,1.0,1.0
41490,10,3,4,0.0,0.0,0.0
41491,10,3,4,0.0,1.0,1.0
41492,10,3,4,0.0,0.0,0.0
41493,10,3,4,0.0,1.0,1.0
41494,10,3,4,0.0,0.0,0.0
41495,10,3,4,0.0,1.0,1.0
41496,10,3,4,0.0,0.0,0.0
41497,10,3,4,0.0,1.0,1.0
41498,10,3,4,0.0,0.0,0.0
41499,10,3,4,0.0,1.0,1.0
41500,10,3,4,0.0,0.0,0.0
41501,10,3,4,0.0,1.0,1.0
41502,10,3,4,0.0,0.0,0.0
41503,10,3,4,0.0,1.0,1.0
41504,10,3,4,0.0,0.0,0.0
41505,10,3,4,0.0,1.0,1.0
41506,10,3,4,0.0,0.0,0.0
41507,10,3,4,0.0,1.0,1.0
41508,10,3,4,0.0,0.0,0.0
41509,10,3,4,0.0,1.0,1.0
41510,10,4,4,1.0,0.0,0.0
41511,10,4,4,0.0,0.0,0.0
41512,10,4,4,0.0,0.0,0.0
41513,10,4,4,0.0,0.0,0.0
41514,10,4,4,1.0,0.0,0.0
41515,10,4,4,0.0,0.0,0.0
41516,10,4,4,0.0,0.0,0.0
41517,10,4,4,0.0,0.0,0.0
41518,10,4,4,1.0,0.0,0.0
41519,10,4,4,0.0,0.0,0.0
41520,10,4,4,0.0,0.0,0.0
41521,10,4,4,0.0,0.0,0.0
41522,10,4,4,1.0,0.0,0.0
41523,10,4,4,0.0,0.0,0.0
41524,10,4,4,0.0,0.0,0.0
41525,10,4,4,0.0,0.0,0.0
41526,10,4,4,1.0,0.0,0.0
41527,10,4,4,0.0,0.0,0.0
41528,10,4,4,0.0,0.0,0.0
41529,10,4,4,0.0,0.0,0.0
41530,10,4,4,1.0,0.0,0.0
41531,10,4,4,0.0,0.0,0.0
41532,10,4,4,0.0,0.0,0.0
41533,10,4,4,0.0,0.0,0.0
41534,10,4,4,1.0,0.0,0.0
41535,10,4,4,0.0,0.0,0.0
41536,10,4,4,0.0,0.0,0.0
41537,10,4,4,0.0,0.0,0.0
41538,10,4,4,1.0,0.0,0.0
41539,10,4,4,0.0,0.0,0.0
41540,10,4,4,0.0,0.0,0.0
41541,10,4,4,0.0,0.0,0.0
41542,10,4,4,1.0,0.0,0.0
41543,10,4,4,0.0,0.0,0.0
41544,10,4,4,0.0,0.0,0.0
41545,10,4,4,0.0,0.0,0.0
41546,10,4,4,1.0,0.0,0.0
41547,10,4,4,0.0,0.0,0.0
41548,10,4,4,0.0,0.0,0.0
41549,10,4,4,0.0,0.0,0.0
41550,10,5,4,0.0,0.0,0.0
41551,10,5,4,0.0,0.0,0.0
41552,10,5,4,0.0,0.0,0.0
41553,10,5,4,0.0,0.0,0.0
41554,10,5,4,0.0,0.0,0.0
41555,10,5,4,0.0,0.0,0.0
41556,10,5,4,0.0,0.0,0.0
41557,10,5,4,0.0,0.0,0.0
41558,10,5,4,0.0,0.0,0.0
41559,10,5,4,0.0,0.0,0.0
41560,10,5,4,0.0,0.0,0.0
41561,10,5,4,0.0,0.0,0.0
41562,10,5,4,0.0,0.0,0.0
41563,10,5,4,0.0,0.0,0.0
41564,10,5,4,0.0,0.0,0.0
41565,10,5,4,0.0,0.0,0.0
41566,10,5,4,0.0,0.0,0.0
41567,10,5,4,0.0,0.0,0.0
41568,10,5,4,0.0,0.0,0.0
41569,10,5,4,0.0,0.0,0.0
41570,10,5,4,0.0,0.0,0.0
41571,10,5,4,0.0,0.0,0.0
41572,10,5,4,0.0,0.0,0.0
41573,10,5,4,0.0,0.0,0.0
41574,10,5,4,0.0,0.0,0.0
41575,10,5,4,0.0,0.0,0.0
41576,10,5,4,0.0,0.0,0.0
41577,10,5,4,0.0,0.0,0.0
41578,10,5,4,0.0,0.0,0.0
41579,10,5,4,0.0,0.0,0.0
41580,10,5,4,0.0,0.0,0.0
41581,10,5,4,0.0,0.0,0.0
41582,10,5,4,0.0,0.0,0.0
41583,10,5,4,0.0,0.0,0.0
41584,10,5,4,0.0,0.0,0.0
41585,10,5,4,0.0,0.0,0.0
41586,10,5,4,0.0,0.0,0.0
41587,10,5,4,0.0,0.0,0.0
41588,10,5,4,0.0,0.0,0.0
41589,10,5,4,0.0,0.0,0.0
41590,10,6,4,0.0,0.0,0.0
41591,10,6,4,0.0,0.0,0.0
41592,10,6,4,0.0,0.0,0.0
41593,10,6,4,0.0,0.0,0.0
41594,10,6,4,0.0,0.0,0.0
41595,10,6,4,0.0,0.0,0.0
41596,10,6,4,0.0,0.0,0.0
41597,10,6,4,0.0,0.0,0.0
41598,10,6,4,0.0,0.0,0.0
41599,10,6,4,0.0,0.0,0.0
41600,10,6,4,0.0,0.0,0.0
41601,10,6,4,0.0,0.0,0.0
41602,10,6,4,0.0,0.0,0.0
41603,10,6,4,0.0,0.0,0.0
41604,10,6,4,0.0,0.0,0.0
41605,10,6,4,0.0,0.0,0.0
41606,10,6,4,0.0,0.0,0.0
41607,10,6,4,0.0,0.0,0.0
41608,10,6,4,0.0,0.0,0.0
41609,10,6,4,0.0,0.0,0.0
41610,10,6,4,0.0,0.0,0.0
41611,10,6,4,0.0,0.0,0.0
41612,10,6,4,0.0,0.0,0.0
41613,10,6,4,0.0,0.0,0.0
41614,10,6,4,0.0,0.0,0.0
41615,10,6,4,0.0,0.0,0.0
41616,10,6,4,0.0,0.0,0.0
41617,10,6,4,0.0,0.0,0.0
41618,10,6,4,0.0,0.0,0.0
41619,10,6,4,0.0,0.0,0.0
41620,10,6,4,0.0,0.0,0.0
41621,10,6,4,0.0,0.0,0.0
41622,10,6,4,0.0,0.0,0.0
41623,10,6,4,0.0,0.0,0.0
41624,10,6,4,0.0,0.0,0.0
41625,10,6,4,0.0,0.0,0.0
41626,10,6,4,0.0,0.0,0.0
41627,10,6,4,0.0,0.0,0.0
41628,10,6,4,0.0,0.0,0.0
41629,10,6,4,0.0,0.0,0.0
41630,10,7,4,0.0,0.0,0.5
41631,10,7,4,0.0,0.0,0.0
41632,10,7,4,0.0,0.0,0.0
41633,10,7,4,0.0,0.0,0.0
41634,10,7,4,0.0,1.0,0.0
41635,10,7,4,0.0,0.0,0.5
41636,10,7,4,0.0,0.0,0.0
41637,10,7,4,0.0,0.0,0.0
41638,10,7,4,0.0,0.0,0.0
41639,10,7,4,0.0,1.0,0.0
41640,10,7,4,0.0,0.0,0.5
41641,10,7,4,0.0,0.0,0.0
41642,10,7,4,0.0,0.0,0.0
41643,10,7,4,0.0,0.0,0.0
41644,10,7,4,0.0,1.0,0.0
41645,10,7,4,0.0,0.0,0.5
41646,10,7,4,0.0,0.0,0.0
41647,10,7,4,0.0,0.0,0.0
41648,10,7,4,0.0,0.0,0.0
41649,10,7,4,0.0,1.0,0.0
41650,10,7,4,0.0,0.0,0.5
41651,10,7,4,0.0,0.0,0.0
41652,10,7,4,0.0,0.0,0.0
41653,10,7,4,0.0,0.0,0.0
41654,10,7,4,0.0,1.0,0.0
41655,10,7,4,0.0,0.0,0.5
41656,10,7,4,0.0,0.0,0.0
41657,10,7,4,0.0,0.0,0.0
41658,10,7,4,0.0,0.0,0.0
41659,10,7,4,0.0,1.0,0.0
41660,10,7,4,0.0,0.0,0.5
41661,10,7,4,0.0,0.0,0.0
41662,10,7,4,0.0,0.0,0.0
41663,10,7,4,0.0,0.0,0.0
41664,10,7,4,0.0,1.0,0.0
41665,10,7,4,0.0,0.0,0.5
41666,10,7,4,0.0,0.0,0.0
41667,10,7,4,0.0,0.0,0.0
41668,10,7,4,0.0,0.0,0.0
41669,10,7,4,0.0,1.0,0.0
41670,10,7,4,0.0,0.0,0.5
41671,10,7,4,0.0,0.0,0.0
41672,10,7,4,0.0,0.0,0.0
41673,10,7,4,0.0,0.0,0.0
41674,10,7,4,0.0,1.0,0.0
41675,10,7,4,0.0,0.0,0.5
41676,10,7,4,0.0,0.0,0.0
41677,10,7,4,0.0,0.0,0.0
41678,10,7,4,0.0,0.0,0.0
41679,10,7,4,0.0,1.0,0.0
41680,10,8,4,0.0,0.0,0.0
41681,10,8,4,0.0,0.0,0.0
41682,10,8,4,0.0,0.0,0.0
41683,10,8,4,0.0,0.0,0.0
41684,10,8,4,0.0,0.0,0.0
41685,10,8,4,0.0,0.0,0.0
41686,10,8,4,0.0,0.0,0.0
41687,10,8,4,0.0,0.0,0.0
41688,10,8,4,0.0,0.0,0.0
41689,10,8,4,0.0,0.0,0.0
41690,10,8,4,0.0,0.0,0.0
41691,10,8,4,0.0,0.0,0.0
41692,10,8,4,0.0,0.0,0.0
41693,10,8,4,0.0,0.0,0.0
41694,10,8,4,0.0,0.0,0.0
41695,10,8,4,0.0,0.0,0.0
41696,10,8,4,0.0,0.0,0.0
41697,10,8,4,0.0,0.0,0.0
41698,10,8,4,0.0,0.0,0.0
41699,10,8,4,0.0,0.0,0.0
41700,10,8,4,0.0,0.0,0.0
41701,10,8,4,0.0,0.0,0.0
41702,10,8,4,0.0,0.0,0.0
41703,10,8,4,0.0,0.0,0.0
41704,10,8,4,0.0,0.0,0.0
41705,10,8,4,0.0,0.0,0.0
41706,10,8,4,0.0,0.0,0.0
41707,10,8,4,0.0,0.0,0.0
41708,10,8,4,0.0,0.0,0.0
41709,10,8,4,0.0,0.0,0.0
41710,10,8,4,0.0,0.0,0.0
41711,10,8,4,0.0,0.0,0.0
41712,10,8,4,0.0,0.0,0.0
41713,10,8,4,0.0,0.0,0.0
41714,10,8,4,0.0,0.0,0.0
41715,10,8,4,0.0,0.0,0.0
41716,10,8,4,0.0,0.0,0.0
41717,10,8,4,0.0,0.0,0.0
41718,10,8,4,0.0,0.0,0.0
41719,10,8,4,0.0,0.0,0.0
41720,10,9,4,0.0,0.0,0.0
41721,10,9,4,0.0,1.0,0.0
41722,10,9,4,0.0,0.5,0.0
41723,10,9,4,1.0,1.0,0.0
41724,10,9,4,0.0,0.0,0.0
41725,10,9,4,0.0,1.0,0.0
41726,10,9,4,0.0,0.5,0.0
41727,10,9,4,1.0,1.0,0.0
41728,10,9,4,0.0,0.0,0.0
41729,10,9,4,0.0,1.0,0.0
41730,10,9,4,0.0,0.5,0.0
41731,10,9,4,1.0,1.0,0.0
41732,10,9,4,0.0,0.0,0.0
41733,10,9,4,0.0,1.0,0.0
41734,10,9,4,0.0,0.5,0.0
41735,10,9,4,1.0,1.0,0.0
41736,10,9,4,0.0,0.0,0.0
41737,10,9,4,0.0,1.0,0.0
41738,10,9,4,0.0,0.5,0.0
41739,10,9,4,1.0,1.0,0.0
41740,10,9,4,0.0,0.0,0.0
41741,10,9,4,0.0,1.0,0.0
41742,10,9,4,0.0,0.5,0.0
41743,10,9,4,1.0,1.0,0.0
41744,10,9,4,0.0,0.0,0.0
41745,10,9,4,0.0,1.0,0.0
41746,10,9,4,0.0,0.5,0.0
41747,10,9,4,1.0,1.0,0.0
41748,10,9,4,0.0,0.0,0.0
41749,10,9,4,0.0,1.0,0.0
41750,10,9,4,0.0,0.5,0.0
41751,10,9,4,1.0,1.0,0.0
41752,10,9,4,0.0,0.0,0.0
41753,10,9,4,0.0,1.0,0.0
41754,10,9,4,0.0,0.5,0.0
41755,10,9,4,1.0,1.0,0.0
41756,10,9,4,0.0,0.0,0.0
41757,10,9,4,0.0,1.0,0.0
41758,10,9,4,0.0,0.5,0.0
41759,10,9,4,1.0,1.0,0.0
41760,10,10,4,1.0,0.0,0.0
41761,10,10,4,0.0,0.0,0.0
41762,10,10,4,0.0,0.0,0.0
41763,10,10,4,0.0,0.0,0.0
41764,10,10,4,0.0,1.0,1.0
41765,10,10,4,1.0,0.0,0.0
41766,10,10,4,0.0,0.0,0.0
41767,10,10,4,0.0,0.0,0.0
41768,10,10,4,0.0,0.0,0.0
41769,10,10,4,0.0,1.0,1.0
41770,10,10,4,1.0,0.0,0.0
41771,10,10,4,0.0,0.0,0.0
41772,10,10,4,0.0,0.0,0.0
41773,10,10,4,0.0,0.0,0.0
41774,10,10,4,0.0,1.0,1.0
41775,10,10,4,1.0,0.0,0.0
41776,10,10,4,0.0,0.0,0.0
41777,10,10,4,0.0,0.0,0.0
41778,10,10,4,0.0,0.0,0.0
41779,10,10,4,0.0,1.0,1.0
41780,10,10,4,1.0,0.0,0.0
41781,10,10,4,0.0,0.0,0.0
41782,10,10,4,0.0,0.0,0.0
41783,10,10,4,0.0,0.0,0.0
41784,10,10,4,0.0,1.0,1.0
41785,10,10,4,1.0,0.0,0.0
41786,10,10,4,0.0,0.0,0.0
41787,10,10,4,0.0,0.0,0.0
41788,10,10,4,0.0,0.0,0.0
41789,10,10,4,0.0,1.0,1.0
41790,10,10,4,1.0,0.0,0.0
41791,10,10,4,0.0,0.0,0.0
41792,10,10,4,0.0,0.0,0.0
41793,10,10,4,0.0,0.0,0.0
41794,10,10,4,0.0,1.0,1.0
41795,10,10,4,1.0,0.0,0.0
41796,10,10,4,0.0,0.0,0.0
41797,10,10,4,0.0,0.0,0.0
41798,10,10,4,0.0,0.0,0.0
41799,10,10,4,0.0,1.0,1.0
41800,10,10,4,1.0,0.0,0.0
41801,10,10,4,0.0,0.0,0.0
41802,10,10,4,0.0,0.0,0.0
41803,10,10,4,0.0,0.0,0.0
41804,10,10,4,0.0,1.0,1.0
41805,10,10,4,1.0,0.0,0.0
41806,10,10,4,0.0,0.0,0.0
41807,10,10,4,0.0,0.0,0.0
41808,10,10,4,0.0,0.0,0.0
41809,10,10,4,0.0,1.0,1.0
41810,10,11,4,0.0,0.0,0.0
41811,10,11,4,0.0,1.0,1.0
41812,10,11,4,0.0,0.0,0.0
41813,10,11,4,1.0,1.0,1.0
41814,10,11,4,0.0,0.0,0.0
41815,10,11,4,0.0,1.0,1.0
41816,10,11,4,0.0,0.0,0.0
41817,10,11,4,1.0,1.0,1.0
41818,10,11,4,0.0,0.0,0.0
41819,10,11,4,0.0,1.0,1.0
41820,10,11,4,0.0,0.0,0.0
41821,10,11,4,1.0,1.0,1.0
41822,10,11,4,0.0,0.0,0.0
41823,10,11,4,0.0,1.0,1.0
41824,10,11,4,0.0,0.0,0.0
41825,10,11,4,1.0,1.0,1.0
41826,10,11,4,0.0,0.0,0.0
41827,10,11,4,0.0,1.0,1.0
41828,10,11,4,0.0,0.0,0.0
41829,10,11,4,1.0,1.0,1.0
41830,10,11,4,0.0,0.0,0.0
41831,10,11,4,0.0,1.0,1.0
41832,10,11,4,0.0,0.0,0.0
41833,10,11,4,1.0,1.0,1.0
41834,10,11,4,0.0,0.0,0.0
41835,10,11,4,0.0,1.0,1.0
41836,10,11,4,0.0,0.0,0.0
41837,10,11,4,1.0,1.0,1.0
